antecedente,consecuente,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,n_antecedentes
daily_ai_tool_usage_hrs=medio + internship_experience=1,burnout_cat=alto,0.14605630002698083,0.3433762028959439,0.050634049824624515,0.34667487684729065,1.0096065887022065,0.00048179211232908525,1.0050490541913168,0.011142631861024275,2
ai_dependency_score=medio + weekly_job_application_count=alto,burnout_cat=alto,0.36630991995683065,0.3433762028959439,0.12698983721557694,0.346673213847287,1.0096017456175967,0.0012077278176833017,1.005046495905607,0.0150080129042738,2
fear_of_job_loss_to_ai=alto + motivation_score=medio + stream=cs/it,burnout_cat=alto,0.1349042180052163,0.3433762028959439,0.04676679557514165,0.3466666666666667,1.009582678540248,0.0004438974418638497,1.0050364241388614,0.01097187457515966,3
college_tier=tier_3 + social_media_hrs_per_day=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.10792337440417303,0.3433762028959439,0.03741343646011332,0.3466666666666667,1.009582678540248,0.0003551179534910798,1.0050364241388614,0.010640030400086781,3
degree_type=b.tech/b.e. + stress_level=medio,burnout_cat=alto,0.2635129058368558,0.3433762028959439,0.09128518751686303,0.3464163822525597,1.0088537858214277,0.0008011264965270687,1.004651553793673,0.011916141261225768,2
fear_of_job_loss_to_ai=alto + interview_anxiety_score=medio,burnout_cat=alto,0.18149114128968433,0.3433762028959439,0.0628653655904308,0.34638255698711595,1.0087552779307862,0.0005456266351277286,1.0045995622107544,0.010603780590382953,2
daily_study_hours=medio + placement_anxiety_score=alto + seeks_career_counseling=no,burnout_cat=alto,0.1358035794585844,0.3433762028959439,0.04703660401115208,0.34635761589403974,1.0086826430397662,0.0004048865569857632,1.0045612296120818,0.009960587061166077,3
daily_ai_tool_usage_hrs=medio + fear_of_job_loss_to_ai=alto + resume_confidence_score=medio,burnout_cat=alto,0.12132386005935786,0.3433762028959439,0.042000179872290676,0.346182357301705,1.0081722448500936,0.0003404534844295079,1.0042919527135732,0.009225242680144371,3
ai_replaces_own_thinking_score=medio + placement_anxiety_score=medio + weekly_job_application_count=alto,burnout_cat=alto,0.11224030938033996,0.3433762028959439,0.03885241478550229,0.3461538461538461,1.0080892130394485,0.00031176353861515904,1.0042481602767914,0.009038823039430662,3
career_clarity_score=medio + college_tier=tier_3 + daily_study_hours=medio,burnout_cat=alto,0.13382498426117456,0.3433762028959439,0.046317114848457595,0.34610215053763443,1.007938662081707,0.00036479990024602255,1.0041687667942811,0.009093007712756078,3
placement_anxiety_score=alto + seeks_career_counseling=no + social_media_hrs_per_day=medio,burnout_cat=alto,0.11826603111790629,0.3433762028959439,0.040920946128248946,0.34600760456273766,1.0076633198357987,0.00031120543140874396,1.0040235967346902,0.008625095834398225,3
daily_study_hours=medio + stream=cs/it + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.08840723086608508,0.3433762028959439,0.030578289414515694,0.34587995930824006,1.0072915839571297,0.00022135017117430947,1.0038276711559673,0.007940828265007598,3
degree_type=b.sc/b.a/b.com,burnout_cat=alto,0.30191563989567405,0.3433762028959439,0.10441586473603741,0.34584450402144773,1.0071883290242214,0.0007452187137617083,1.0037732636057906,0.010223729598980573,1
daily_ai_tool_usage_hrs=medio + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.17762388704020146,0.3433762028959439,0.06142638726504182,0.34582278481012657,1.0071250770832365,0.0004345713895593864,1.003739937523615,0.008602717669076105,2
ai_dependency_score=medio + college_tier=tier_3,burnout_cat=alto,0.23437359474772912,0.3433762028959439,0.0810324669484666,0.34574059861857254,1.006885729711867,0.0005541519249186305,1.0036138505883696,0.008932085719131923,2
college_tier=tier_3 + daily_ai_tool_usage_hrs=alto + seeks_career_counseling=no,burnout_cat=alto,0.10954222502023564,0.3433762028959439,0.03786311718679737,0.3456486042692939,1.0066178184573804,0.00024892390257579694,1.0034727539181183,0.00738306862643238,3
career_clarity_score=medio + college_tier=tier_3 + degree_type=b.tech/b.e.,burnout_cat=alto,0.10954222502023564,0.3433762028959439,0.03786311718679737,0.3456486042692939,1.0066178184573804,0.00024892390257579694,1.0034727539181183,0.00738306862643238,3
degree_type=b.tech/b.e. + social_media_hrs_per_day=medio + stress_level=medio,burnout_cat=alto,0.12519111430884072,0.3433762028959439,0.04325928590700603,0.34554597701149425,1.006318941432898,0.0002716364393242285,1.003315395794562,0.007177868491737051,3
ai_dependency_score=medio + resume_confidence_score=bajo + uses_ai_for_assignments=rarely,burnout_cat=alto,0.10468567317204784,0.3433762028959439,0.036154330425397965,0.34536082474226804,1.0057797303062541,0.0002077614739743952,1.0030316270723376,0.006418435197193276,3
college_tier=tier_3 + interview_anxiety_score=alto + motivation_score=medio,burnout_cat=alto,0.11224030938033996,0.3433762028959439,0.03876247864016548,0.34535256410256404,1.00575567319445,0.00022182739327834822,1.0030189703621322,0.006446265878557068,3
daily_study_hours=bajo + fear_of_job_loss_to_ai=alto + seeks_career_counseling=no,burnout_cat=alto,0.11853583955391672,0.3433762028959439,0.040920946128248946,0.34522003034901366,1.005369700746643,0.00021855963514218896,1.0028159496907831,0.0060592606047152305,3
stream=arts/sciences + weekly_job_application_count=alto,burnout_cat=alto,0.0984800791438079,0.3433762028959439,0.033995862937314505,0.34520547945205476,1.005327324784546,0.00018014730002171436,1.0027936650333908,0.005877956396711357,2
daily_ai_tool_usage_hrs=medio + internship_experience=1 + sleep_hours=medio,burnout_cat=alto,0.10657433222412087,0.3433762028959439,0.03678388344275564,0.3451476793248945,1.0051589959176275,0.00018879391746617902,1.0027051540828689,0.005744761390950286,3
daily_study_hours=medio + degree_type=b.sc/b.a/b.com + weekly_job_application_count=alto,burnout_cat=alto,0.12096411547801061,0.3433762028959439,0.04173037143628024,0.34498141263940524,1.004674784478142,0.0001941727767744844,1.0024506323552276,0.0052933362968608025,3
ai_replaces_own_thinking_score=medio + interview_anxiety_score=medio + sleep_hours=medio,burnout_cat=alto,0.09964924903318644,0.3433762028959439,0.03435560751866175,0.3447653429602888,1.0040455338856604,0.00013842676421388367,1.0021200650017825,0.004475182011828848,3
daily_study_hours=medio + sleep_hours=medio + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.11295979854303445,0.3433762028959439,0.0389423509308391,0.34474522292993626,1.0039869391718075,0.00015464422724115884,1.002089294243857,0.0044768056789094976,3
interview_anxiety_score=alto + seeks_career_counseling=no + weekly_job_application_count=alto,burnout_cat=alto,0.2267290223941002,0.3433762028959439,0.07815451029768865,0.3447044823482745,1.0038682920980786,0.00030115950169308514,1.0020269930383325,0.004983228631059498,3
ai_dependency_score=medio + college_tier=tier_3 + degree_type=b.tech/b.e.,burnout_cat=alto,0.10414605630002698,0.3433762028959439,0.03588452198938753,0.344559585492228,1.003446315109503,0.00012324463049707274,1.0018054770046072,0.00383374861206817,3
daily_study_hours=medio + weekly_job_application_count=alto,burnout_cat=alto,0.4007554636208292,0.3433762028959439,0.13805198309200467,0.34447935368043087,1.0032126593956812,0.0004420937040807704,1.0016828619978342,0.005344014126336278,2
daily_ai_tool_usage_hrs=medio + resume_confidence_score=bajo + sleep_hours=medio,burnout_cat=alto,0.19012501124201817,0.3433762028959439,0.06547351380519831,0.3443708609271523,1.00289670053667,0.00018910936936546163,1.0015171046738633,0.0035663947379659684,3
daily_ai_tool_usage_hrs=medio + resume_confidence_score=bajo + social_media_hrs_per_day=medio,burnout_cat=alto,0.12051443475132656,0.3433762028959439,0.04146056300026981,0.3440298507462687,1.0019035910025567,7.877400120830796e-05,1.000996459749073,0.0021603245167218796,3
career_clarity_score=alto + daily_ai_tool_usage_hrs=alto,burnout_cat=alto,0.09497256947567227,0.3433762028959439,0.03264682075726234,0.34375,1.0010885935044525,3.550047143477397e-05,1.000569595587133,0.0012015213247449817,2
daily_ai_tool_usage_hrs=medio + stream=cs/it + weekly_job_application_count=alto,burnout_cat=alto,0.1533411277992625,0.3433762028959439,0.052702581167371164,0.3436950146627566,1.000928462031218,4.888695587873526e-05,1.0004857677054653,0.0010956015693712462,3
college_tier=tier_3 + stress_level=medio,burnout_cat=alto,0.2989477470995593,0.3433762028959439,0.102707077974638,0.3435619735258725,1.0005410119523772,5.553571129440771e-05,1.0002829979715318,0.0007712968818980837,2
college_tier=tier_3 + social_media_hrs_per_day=medio + stress_level=medio,burnout_cat=alto,0.13796204694666786,0.3433762028959439,0.047396348592499325,0.3435462842242503,1.0004953206625038,2.3464768200566477e-05,1.0002590911197835,0.0005743081724587684,3
degree_type=b.tech/b.e. + social_media_hrs_per_day=medio,burnout_cat=alto,0.2095512186347693,0.3433762028959439,0.07194891626944869,0.34334763948497854,0.9999168159857192,-5.9854975761608475e-06,0.9999565014721901,-0.0001052341174698629,2
fear_of_job_loss_to_ai=alto + social_media_hrs_per_day=bajo + stress_level=medio,burnout_cat=alto,0.09326378271427287,0.3433762028959439,0.03201726773990467,0.343297974927676,0.9997721799949788,-7.295836234717801e-06,0.9998808775284965,-0.0002512469032845003,3
degree_type=b.tech/b.e.,burnout_cat=alto,0.44878136523068624,0.3433762028959439,0.154060616961957,0.3432865731462925,0.9997389750690483,-4.0224161413832116e-05,0.9998635177141408,-0.00047344094364547425,1
college_tier=tier_2 + social_media_hrs_per_day=medio + weekly_job_application_count=alto,burnout_cat=alto,0.12195341307671553,0.3433762028959439,0.041820307581617054,0.3429203539823009,0.9986724504791,-5.559233086607773e-05,0.9993062501381594,-0.001511656448194632,3
daily_ai_tool_usage_hrs=medio + stress_level=medio + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.10387624786401654,0.3433762028959439,0.0356147135533771,0.34285714285714286,0.998488363391454,-5.391800924680473e-05,0.9992101260279114,-0.0016865659180096322,3
ai_dependency_score=medio + college_tier=tier_3 + sleep_hours=medio,burnout_cat=alto,0.1679107833438259,0.3433762028959439,0.057559133015558955,0.3427959292983396,0.998310093731859,-9.743419432747813e-05,0.9991170572072312,-0.0020302272283707424,3
ai_dependency_score=medio + sleep_hours=medio + weekly_job_application_count=alto,burnout_cat=alto,0.2600053961687202,0.3433762028959439,0.08912672002877957,0.3427879626426842,0.9982868927773717,-0.00015294564009117606,0.9991049460146453,-0.0023136340205145317,3
interview_anxiety_score=alto + motivation_score=medio + weekly_job_application_count=alto,burnout_cat=alto,0.1653925712743952,0.3433762028959439,0.05665977156219085,0.3425774877650897,0.9976739356888509,-0.00013210154920773737,0.998785080954805,-0.0027857319761504374,3
ai_replaces_own_thinking_score=bajo + college_tier=tier_3 + resume_confidence_score=bajo,burnout_cat=alto,0.1499235542764637,0.3433762028959439,0.051353538987319,0.34253149370125974,0.9975399891210861,-0.00012664180479705217,0.9987152096464065,-0.0028926151942385886,3
college_tier=tier_3 + daily_study_hours=medio + social_media_hrs_per_day=medio,burnout_cat=alto,0.11107113949096142,0.3433762028959439,0.03804298947747099,0.3425101214574898,0.9974777476390333,-9.619665226106439e-05,0.9986827455954547,-0.002836512375308038,3
career_clarity_score=medio + degree_type=b.sc/b.a/b.com + weekly_job_application_count=alto,burnout_cat=alto,0.1150283298857811,0.3433762028959439,0.03939203165752316,0.3424550430023456,0.9973173449824726,-0.00010595948411837308,0.9985990921475478,-0.0030302890109228367,3
career_clarity_score=medio + interview_anxiety_score=alto + motivation_score=medio,burnout_cat=alto,0.10666426836945768,0.3433762028959439,0.03651407500674521,0.342327150084317,0.9969448878437718,-0.0001118964506331005,0.9984049017505262,-0.0034186454315588946,3
daily_study_hours=medio + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.16080582786221784,0.3433762028959439,0.05504092094612825,0.3422818791946309,0.9968130473454951,-0.00017597362873889022,0.998336181311269,-0.0037953166671552472,2
sleep_hours=medio + stress_level=medio + weekly_job_application_count=alto,burnout_cat=alto,0.3377102257397248,0.3433762028959439,0.11556794675780196,0.3422103861517976,0.9966048411791089,-0.00039370823583680103,0.9982276753545467,-0.005117535088102175,3
daily_ai_tool_usage_hrs=alto + seeks_career_counseling=no + weekly_job_application_count=alto,burnout_cat=alto,0.17879305692958,0.3433762028959439,0.06115657882903139,0.3420523138832998,0.9961444939938215,-0.00023670216360612006,0.997987850644391,-0.004690988505924036,3
daily_ai_tool_usage_hrs=medio + daily_study_hours=bajo + sleep_hours=medio,burnout_cat=alto,0.12438168900080943,0.3433762028959439,0.04253979674431154,0.3420101229211858,0.9960216230384141,-0.00016991533457058616,0.9979238586757248,-0.004540939682910155,3
daily_ai_tool_usage_hrs=medio + daily_study_hours=medio + resume_confidence_score=bajo,burnout_cat=alto,0.12123392391402105,0.3433762028959439,0.04146056300026981,0.34198813056379823,0.9959575756256869,-0.00016828145550250306,0.9978905056327706,-0.004597550271411213,3
ai_replaces_own_thinking_score=bajo + resume_confidence_score=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.21233923914021044,0.3433762028959439,0.07257846928680636,0.3418043202033037,0.9954222724831152,-0.00033377237497288215,0.9976118307353129,-0.00580463754880977,3
interview_anxiety_score=medio + resume_confidence_score=bajo + stress_level=medio,burnout_cat=alto,0.10000899361453368,0.3433762028959439,0.03417573522798813,0.34172661870503596,0.9951959856944198,-0.00016497325481514696,0.9974940742892218,-0.005334999016493683,3
college_tier=tier_2 + degree_type=b.tech/b.e. + stress_level=medio,burnout_cat=alto,0.08948646461012681,0.3433762028959439,0.030578289414515694,0.3417085427135678,0.9951433437486015,-0.000149233013891914,0.9974666841504362,-0.005331430008004469,3
degree_type=b.tech/b.e. + sleep_hours=medio + stress_level=medio,burnout_cat=alto,0.18976526666067092,0.3433762028959439,0.06484396078784063,0.34170616113744073,0.9951364079851239,-0.0003169159196367982,0.9974630755144408,-0.005995865131674546,3
internship_experience=2 + sleep_hours=medio + weekly_job_application_count=alto,burnout_cat=alto,0.17609497256947568,0.3433762028959439,0.06016728123032647,0.3416751787538304,0.9950461792990676,-0.00029954179964548217,0.9974161324513123,-0.006006251964483755,3
ai_dependency_score=medio + social_media_hrs_per_day=medio + weekly_job_application_count=alto,burnout_cat=alto,0.1671013580357946,0.3433762028959439,0.05701951614353809,0.341227125941873,0.9937413340355384,-0.00035911367754867807,0.9967377573687387,-0.007504895305375142,3
degree_type=b.tech/b.e. + interview_anxiety_score=alto + seeks_career_counseling=no,burnout_cat=alto,0.12132386005935786,0.3433762028959439,0.041370626854933,0.34099332839140106,0.9930604553127261,-0.00028909953292816787,0.9963841420622853,-0.007890167247174477,3
college_tier=tier_3 + resume_confidence_score=bajo + uses_ai_for_assignments=rarely,burnout_cat=alto,0.09865995143448152,0.3433762028959439,0.03363611835596726,0.34092980856882404,0.9928754692186366,-0.0002413611455032369,0.996288112618464,-0.007898216760524322,3
ai_dependency_score=medio + degree_type=b.tech/b.e. + weekly_job_application_count=alto,burnout_cat=alto,0.17447612195341308,0.3433762028959439,0.05944779206763198,0.3407216494845361,0.9922692563170656,-0.00046315618474063874,0.9959735468192875,-0.009349375793932056,3
internship_experience=2 + stream=cs/it + stress_level=medio,burnout_cat=alto,0.09371346344095692,0.3433762028959439,0.031927331594567857,0.34069097888675626,0.9921799356317031,-0.00025164164201578465,0.9959272148215814,-0.008621716938538044,3
degree_type=b.sc/b.a/b.com + stress_level=medio + weekly_job_application_count=alto,burnout_cat=alto,0.13868153610936235,0.3433762028959439,0.047216476301825704,0.3404669260700389,0.9915274360850609,-0.00040346297918387314,0.9955888841046749,-0.009823337086923022,3
ai_dependency_score=medio + daily_ai_tool_usage_hrs=alto + stream=cs/it,burnout_cat=alto,0.09830020685313427,0.3433762028959439,0.03345624606529364,0.3403476669716377,0.9911801228542796,-0.00029770570782144956,0.9954088907555245,-0.009771993889251552,3
ai_dependency_score=medio + stress_level=medio + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.10702401295080492,0.3433762028959439,0.0364241388614084,0.3403361344537815,0.9911465371900463,-0.0003253603243253203,0.9953914886036009,-0.009904049519016567,3
daily_study_hours=medio + sleep_hours=medio + weekly_job_application_count=alto,burnout_cat=alto,0.28356866624696464,0.3433762028959439,0.09650148394639806,0.3403108150967333,0.991072800696851,-0.0008692479297518763,0.9953532847447543,-0.012416774841319846,3
placement_anxiety_score=alto + seeks_career_counseling=no + sleep_hours=medio,burnout_cat=alto,0.1778936954762119,0.3433762028959439,0.06052702581167371,0.3402426693629929,0.9908743427572336,-0.0005574358600752768,0.9952504756105923,-0.011078460843523609,3
fear_of_job_loss_to_ai=alto + motivation_score=medio + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.08831729472074827,0.3433762028959439,0.03003867254249483,0.34012219959266804,0.9905235037377883,-0.00028738476875770497,0.9950687789447269,-0.010384977821218309,3
resume_confidence_score=bajo + stream=engineering_(non-cs),burnout_cat=alto,0.1166471805018437,0.3433762028959439,0.039661840093533594,0.3400154202004626,0.9902125346278008,-0.00039202582570727756,0.9949077860326644,-0.011065603432353077,2
college_tier=tier_3 + fear_of_job_loss_to_ai=alto + motivation_score=medio,burnout_cat=alto,0.1299577300116917,0.3433762028959439,0.044158647360374136,0.3397923875432526,0.9895630060485661,-0.0004657445080168063,0.9945716842928312,-0.011977289722444877,3
daily_study_hours=medio + resume_confidence_score=bajo + stress_level=medio,burnout_cat=alto,0.14452738555625505,0.3433762028959439,0.04910513535389873,0.33976353453640323,0.9894789786564346,-0.0005221295128862158,0.9945282204959641,-0.012276668548206767,3
ai_dependency_score=medio + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.18032197140030579,0.3433762028959439,0.0612465149743682,0.3396508728179551,0.9891508786963966,-0.0006717588637797922,0.9943585447081814,-0.013204317863295276,2
daily_ai_tool_usage_hrs=medio + resume_confidence_score=bajo + stress_level=medio,burnout_cat=alto,0.15837755193812394,0.3433762028959439,0.053781814911412894,0.339579784213515,0.9889438503588457,-0.0006012674970552467,0.9942515104903203,-0.01310943457451146,3
career_clarity_score=medio + stress_level=medio + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.09218454897023114,0.3433762028959439,0.03129777857721018,0.33951219512195124,0.9887470135047082,-0.0003562018138629844,0.9941497666641913,-0.01238152808041063,3
ai_replaces_own_thinking_score=medio + resume_confidence_score=bajo + seeks_career_counseling=no,burnout_cat=alto,0.1613454447342387,0.3433762028959439,0.05477111251011782,0.3394648829431438,0.9886092282464158,-0.0006310736572824327,0.9940785586537355,-0.01355249814745536,3
ai_dependency_score=medio + career_clarity_score=medio + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.08984620919147406,0.3433762028959439,0.030488353269178883,0.33933933933933935,0.9882436129162163,-0.00036269688758413035,0.9938896565256848,-0.012901950527705083,3
degree_type=b.tech/b.e. + sleep_hours=medio,burnout_cat=alto,0.3151362532601853,0.3433762028959439,0.10693407680546811,0.3393264840182648,0.9882061749080897,-0.0012762132338688392,0.9938703175173271,-0.017127738379959713,2
stress_level=medio,burnout_cat=alto,0.5917798363162154,0.3433762028959439,0.20073747639176184,0.339209726443769,0.98786614675963,-0.0024656367528834156,0.9936947067490085,-0.029209994748885536,1
social_media_hrs_per_day=bajo + stream=cs/it,burnout_cat=alto,0.13472434571454267,0.3433762028959439,0.04568756183109992,0.3391188251001335,0.9876014186192731,-0.0005735724380001722,0.9935580283453294,-0.014301445230095274,2
degree_type=b.sc/b.a/b.com + sleep_hours=medio,burnout_cat=alto,0.21170968612285276,0.3433762028959439,0.07176904397877507,0.3389974511469839,0.98724794638641,-0.0009270241583822225,0.9933755902204036,-0.016121635992280357,2
ai_replaces_own_thinking_score=medio + placement_anxiety_score=medio + stream=cs/it,burnout_cat=alto,0.08867703930209551,0.3433762028959439,0.03003867254249483,0.33874239350912777,0.9865051528098459,-0.0004109124971131105,0.9929924293628823,-0.014788555273251498,3
interview_anxiety_score=alto + motivation_score=medio + social_media_hrs_per_day=medio,burnout_cat=alto,0.09425308031297779,0.3433762028959439,0.031927331594567857,0.3387404580152672,0.9864995161528957,-0.0004369332345489016,0.9929895228932911,-0.014884449127416923,3
career_clarity_score=medio + daily_ai_tool_usage_hrs=alto + seeks_career_counseling=no,burnout_cat=alto,0.12348232754744132,0.3433762028959439,0.041820307581617054,0.33867443554260745,0.9863072416967659,-0.0005805851763765607,0.992890389233336,-0.015591694363778183,3
ai_replaces_own_thinking_score=medio + college_tier=tier_3 + seeks_career_counseling=no,burnout_cat=alto,0.12932817699433402,0.3433762028959439,0.04379890277902689,0.3386648122392212,0.9862792161571242,-0.0006093155647420925,0.9928759413623898,-0.015726794569828985,3
daily_study_hours=medio + social_media_hrs_per_day=medio + weekly_job_application_count=alto,burnout_cat=alto,0.1936325209101538,0.3433762028959439,0.06556344995053512,0.3385973060845332,0.9860826208365439,-0.0009253498367629426,0.9927746033462308,-0.017201862624174547,3
career_clarity_score=medio + social_media_hrs_per_day=medio + weekly_job_application_count=alto,burnout_cat=alto,0.1796024822376113,0.3433762028959439,0.060796834247684145,0.3385077616424637,0.9858218443432566,-0.0008743841337530353,0.9926402140929598,-0.017228579980091207,3
college_tier=tier_3 + sleep_hours=medio + stress_level=medio,burnout_cat=alto,0.2200737476391762,0.3433762028959439,0.07446712833887939,0.33837351859419695,0.985430893988705,-0.0011009594825411306,0.9924388088410285,-0.018603627675961385,3
degree_type=b.sc/b.a/b.com + stress_level=medio,burnout_cat=alto,0.17861318463890638,0.3433762028959439,0.0604370896663369,0.338368580060423,0.9854165117055639,-0.0008944274621229056,0.9924314011024775,-0.01769858814626743,2
ai_dependency_score=medio + college_tier=tier_3 + daily_ai_tool_usage_hrs=medio,burnout_cat=alto,0.13769223851065743,0.3433762028959439,0.04658692328446803,0.33834095362508165,0.9853360564057838,-0.0006933147435641759,0.9923899638364362,-0.016965738376580945,3
seeks_career_counseling=no + uses_ai_for_assignments=frequently,burnout_cat=alto,0.10954222502023564,0.3433762028959439,0.037053691878766074,0.33825944170771755,0.9850986726946337,-0.0005605014054555005,0.9922677231671716,-0.016703836656455938,2
daily_ai_tool_usage_hrs=alto + seeks_career_counseling=no + uses_ai_for_assignments=frequently,burnout_cat=alto,0.10954222502023564,0.3433762028959439,0.037053691878766074,0.33825944170771755,0.9850986726946337,-0.0005605014054555005,0.9922677231671716,-0.016703836656455938,3
fear_of_job_loss_to_ai=alto + interview_anxiety_score=medio + sleep_hours=medio,burnout_cat=alto,0.12528105045417753,0.3433762028959439,0.04235992445363792,0.33811916726489594,0.9846901573646877,-0.0006586069461327268,0.992057428813395,-0.01746429016481091,3
college_tier=tier_2 + stress_level=medio,burnout_cat=alto,0.20748268729202266,0.3433762028959439,0.07015019336271247,0.3381014304291287,0.98463850312768,-0.0010944239662687844,0.9920308447407056,-0.019305528327359434,2
college_tier=tier_2 + internship_experience=2 + weekly_job_application_count=alto,burnout_cat=alto,0.09551218634769314,0.3433762028959439,0.0322870761759151,0.3380414312617702,0.9844637700889531,-0.0005095357024455793,0.9919409281998685,-0.01714869204983423,3
resume_confidence_score=bajo + stream=commerce/management,burnout_cat=alto,0.09128518751686303,0.3433762028959439,0.030848097850526127,0.33793103448275863,0.9841422662162894,-0.0004970632196585195,0.991775526875918,-0.01742297196725391,2
ai_dependency_score=medio + ai_replaces_own_thinking_score=medio + sleep_hours=medio,burnout_cat=alto,0.13895134454537278,0.3433762028959439,0.04694666786581527,0.33786407766990295,0.9839472707207048,-0.0007659172114608606,0.9916752360955685,-0.01859506079743617,3
college_tier=tier_2 + degree_type=b.tech/b.e.,burnout_cat=alto,0.15522978685133554,0.3433762028959439,0.05243277273136073,0.33777520278099654,0.9836884441387901,-0.0008694420539975822,0.9915421468080498,-0.019251165464636635,2
daily_study_hours=medio + degree_type=b.tech/b.e. + weekly_job_application_count=alto,burnout_cat=alto,0.19525137152621638,0.3433762028959439,0.06592319453188236,0.3376324274527867,0.9832726455860491,-0.0011214800330150432,0.9913284169074448,-0.020701795511333818,3
ai_dependency_score=medio + daily_ai_tool_usage_hrs=alto,burnout_cat=alto,0.13967083370806727,0.3433762028959439,0.04712654015648889,0.3374114616870573,0.9826291363274987,-0.00083310037749805,0.990997820119144,-0.020134170461933693,2
fear_of_job_loss_to_ai=alto + seeks_career_counseling=no + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.1224930299487364,0.3433762028959439,0.04128069070959619,0.3370044052863436,0.9814436831793752,-0.0007805007954200527,0.9903893816785431,-0.02109199691013557,3
daily_ai_tool_usage_hrs=alto + placement_anxiety_score=medio + weekly_job_application_count=alto,burnout_cat=alto,0.09074557064484216,0.3433762028959439,0.030578289414515694,0.33696729435084244,0.981335606570722,-0.0005815800631358385,0.9903339480986435,-0.02048897473058749,3
college_tier=tier_2,burnout_cat=alto,0.35210000899361454,0.3433762028959439,0.11862577569925353,0.3369093231162197,0.9811667793947738,-0.002276988428601523,0.9902473673583896,-0.028773603949881408,1
college_tier=tier_3 + fear_of_job_loss_to_ai=alto + seeks_career_counseling=no,burnout_cat=alto,0.1679107833438259,0.3433762028959439,0.056569835416854036,0.3369041242635244,0.9811516389958428,-0.0010867317930323972,0.9902396035486856,-0.022566021421722336,3
social_media_hrs_per_day=medio,burnout_cat=alto,0.456965554456336,0.3433762028959439,0.15388074467128338,0.33674473528832904,0.9806874572213019,-0.0030303522721729648,0.9900016359304773,-0.03499539075893204,1
daily_ai_tool_usage_hrs=medio + sleep_hours=medio + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.12447162514614624,0.3433762028959439,0.041910243726953865,0.33670520231213874,0.9805723270059378,-0.0008303502840171159,0.9899426309281194,-0.022128536841088703,3
career_clarity_score=medio + daily_study_hours=medio + social_media_hrs_per_day=bajo,burnout_cat=alto,0.09029588991815811,0.3433762028959439,0.030398417123842073,0.33665338645418325,0.9804214258732487,-0.0006070426933652007,0.9898653037424507,-0.021480171268947232,3
resume_confidence_score=medio + stream=cs/it + weekly_job_application_count=alto,burnout_cat=alto,0.17177803759330876,0.3433762028959439,0.05782894145156939,0.33664921465968584,0.98040927653249,-0.0011555488381376766,0.9898590785072983,-0.023558230613843458,3
internship_experience=2 + social_media_hrs_per_day=medio + weekly_job_application_count=alto,burnout_cat=alto,0.11574781904847559,0.3433762028959439,0.0389423509308391,0.3364413364413364,0.9798038815849186,-0.0008026956675132521,0.9895489776029508,-0.022779550992254285,3
interview_anxiety_score=alto + seeks_career_counseling=no,burnout_cat=alto,0.2751146685853044,0.3433762028959439,0.09254429355157838,0.33638443935926776,0.9796381826180456,-0.0019235367082194726,0.9894641356361121,-0.027874298588849773,2
ai_dependency_score=medio + degree_type=b.tech/b.e. + social_media_hrs_per_day=medio,burnout_cat=alto,0.10027880205054411,0.3433762028959439,0.03372605450130407,0.3363228699551569,0.9794588766452043,-0.0007072997777657561,0.9893723429338142,-0.022778393543017722,3
social_media_hrs_per_day=medio + stress_level=medio + weekly_job_application_count=alto,burnout_cat=alto,0.21341847288425217,0.3433762028959439,0.07176904397877507,0.336283185840708,0.9793433062762786,-0.0015137808680704135,0.9893131876367779,-0.026114985641446563,3
daily_ai_tool_usage_hrs=medio + degree_type=b.sc/b.a/b.com + weekly_job_application_count=alto,burnout_cat=alto,0.11394909614173937,0.3433762028959439,0.038312797913481425,0.33622730860299915,0.9791805773590224,-0.0008146100430938899,0.9892299059819727,-0.023434126074072033,3
sleep_hours=medio,burnout_cat=alto,0.7023113589351561,0.3433762028959439,0.23599244536379171,0.3360225380970675,0.9785842328709516,-0.005164562318052512,0.9889248276924926,-0.06848023358350652,1
ai_replaces_own_thinking_score=bajo + fear_of_job_loss_to_ai=alto + uses_ai_for_assignments=rarely,burnout_cat=alto,0.1233923914021045,0.3433762028959439,0.04146056300026981,0.3360058309037901,0.9785355772182405,-0.00090944782563495,0.9888999447055598,-0.02441202448041646,3
fear_of_job_loss_to_ai=alto + seeks_career_counseling=no + stream=cs/it,burnout_cat=alto,0.19192373414875438,0.3433762028959439,0.06448421620649339,0.33598875351452673,0.9784858434594087,-0.0014178268711164954,0.9888745116584726,-0.02648856809802576,3
